Alloy,Dmax
Hf73Nb12Si15,0.1
Hf73Si15V12,0.1
Hf74Nb11Si15,0.1
Hf74Si15V11,0.1
Hf75Nb10Si15,0.1
Hf75Si15V10,0.1
Hf76Nb9Si15,0.1
Hf76Si15V9,0.1
Hf77Nb8Si15,0.1
Hf77Si15V8,0.1
Hf78Nb7Si15,0.1
Hf78Si15V7,0.1
Hf79Nb6Si15,0.1
Hf79Si15V6,0.1
Hf80Nb5Si15,0.1
Hf80Si15V5,0.1
Hf81Nb4Si15,0.1
Hf81Si15V4,0.1
Hf82Nb3Si15,0.1
Hf82Si15V3,0.1
Hf83Nb2Si15,0.1
Hf83Si15V2,0.1
Hf84Nb1Si15,0.1
Hf84Si15V1,0.1
In6Mg70Zn24,0.1
Ir1Nb40Ni59,0.1
Ir1Ni59Ta40,0.1
Ir40P19Pd41,0.1
La10Mg50Ni40,0.1
La10Mg60Ni30,0.1
La10Mg65Ni25,0.1
La10Mg65Zn25,0.1
La10Mg70Zn20,0.1
La10Mg75Ni15,0.1
La10Mg80Ni10,0.1
La12Mg80Ni8,0.1
La15Mg50Ni35,0.1
La15Mg55Ni30,0.1
La15Mg60Ni25,0.1
La15Mg70Ni15,0.1
La15Mg75Ni10,0.1
La18Mg70Ni12,0.1
La20Mg35Ni45,0.1
La20Mg40Ni40,0.1
La20Mg45Ni35,0.1
La20Mg55Ni25,0.1
La20Mg60Ni20,0.1
La20Mg65Ni15,0.1
La24Mg60Ni16,0.1
La25Mg45Ni30,0.1
La25Mg50Ni25,0.1
La30Mg30Ni40,0.1
La30Mg40Ni30,0.1
La30Mg45Ni25,0.1
La30Mg50Ni20,0.1
La35Mg50Ni15,0.1
La36Mg40Ni24,0.1
La3Mg72Zn25,0.1
La3Mg75Zn22,0.1
La40Mg50Ni10,0.1
La48Mg20Ni32,0.1
La4Mg74Zn22,0.1
La4Mg76Zn20,0.1
La5Mg70Zn25,0.1
La5Mg75Ni20,0.1
La5Mg75Zn20,0.1
La5Mg80Ni15,0.1
La5Mg85Ni10,0.1
La7Mg71Zn22,0.1
La8Mg67Zn25,0.1
La8Mg72Zn20,0.1
La9Mg85Ni6,0.1
Mg10Nd40Ni50,0.1
Mg10Nd50Ni40,0.1
Mg10Nd60Ni30,0.1
Mg20Nd30Ni50,0.1
Mg20Nd40Ni40,0.1
Mg20Nd50Ni30,0.1
Mg20Nd60Ni20,0.1
Mg20Ni40Y40,0.1
Mg30Nd40Ni30,0.1
Mg30Nd50Ni20,0.1
Mg30Ni40Y30,0.1
Mg35Nd25Ni40,0.1
Mg40Nd20Ni40,0.1
Mg40Nd25Ni35,0.1
Mg40Nd30Ni30,0.1
Mg40Nd35Ni25,0.1
Mg40Ni30Y30,0.1
Mg45Nd15Ni40,0.1
Mg45Nd20Ni35,0.1
Mg45Nd25Ni30,0.1
Mg45Nd30Ni25,0.1
Mg45Nd35Ni20,0.1
Mg50Nd15Ni35,0.1
Mg50Nd20Ni30,0.1
Mg50Nd25Ni25,0.1
Mg50Nd30Ni20,0.1
Mg50Nd35Ni15,0.1
Mg50Ni20Y30,0.1
Mg50Ni30Y20,0.1
Mg55Nd10Ni35,0.1
Mg55Nd15Ni30,0.1
Mg55Nd20Ni25,0.1
Mg55Nd25Ni20,0.1
Mg55Nd30Ni15,0.1
Mg55Nd35Ni10,0.1
Mg60Nd15Ni25,0.1
Mg60Nd20Ni20,0.1
Mg60Nd25Ni15,0.1
Mg60Nd30Ni10,0.1
Mg60Ni20Y20,0.1
Mg60Ni25Y15,0.1
Mg60Ni30Y10,0.1
Mg65Nd10Ni25,0.1
Mg65Nd20Ni15,0.1
Mg65Nd25Ni10,0.1
Mg65Nd5Ni30,0.1
Mg65Ni15Y20,0.1
Mg65Ni20Y15,0.1
Mg65Ni25Y10,0.1
Mg65Ni30Y5,0.1
Mg70Nd10Ni20,0.1
Mg70Nd20Ni10,0.1
Mg70Ni15Y15,0.1
Mg70Sn6Zn24,0.1
Mg75Nd15Ni10,0.1
Mg75Nd20Ni5,0.1
Mg75Nd5Ni20,0.1
Mg75Ni10Y15,0.1
Mg75Ni15Y10,0.1
Mg75Ni20Y5,0.1
Mg80Ni10Y10,0.1
Mg80Ni15Y5,0.1
Mg83Nd5Ni12,0.1
Mg84Mn6Y10,0.1
Mg85Nd10Ni5,0.1
Mg85Nd5Ni10,0.1
Mg85Ni10Y5,0.1
Mg85Ni5Y10,0.1
Mg86.5Mn6Y7.5,0.1
Mg86Mn2Y12,0.1
Mg86Mn4Y10,0.1
Mg87Mn8Y5,0.1
Mg88.5Mn4Y7.5,0.1
Mg88Mn2Y10,0.1
Mg88Nd5Ni7,0.1
Mg89Mn6Y5,0.1
Mg90Nd7.5Ni2.5,0.1
Mg91.5Mn6Y2.5,0.1
Mg91Mn4Y5,0.1
Mn10Ni29.7Zr60.3,0.1
Mn15Ni28.05Zr56.95,0.1
Mn1Pd79Si20,0.1
Mn20Ni26.4Zr53.6,0.1
Mn25Ni24.75Zr50.25,0.1
Mn2Pd78Si20,0.1
Mn30Ni23.1Zr46.9,0.1
Mn33Ni0.05Zr66.95,0.1
Mn33Ni0.15Zr66.85,0.1
Mn33Ni0.1Zr66.9,0.1
Mn33Ni0.2Zr66.8,0.1
Mn3Pd77Si20,0.1
Mn4Pd76Si20,0.1
Mn5Ni31.35Zr63.65,0.1
Mn5Pd75Si20,0.1
Mn6Pd74Si20,0.1
Mn74P13Si13,0.1
Mn74P3Si23,0.1
Mn7Pd73Si20,0.1
Mo10Nb70Si20,0.1
Mo10Si15Zr75,0.1
Mo12Ni69P19,0.1
Mo13Ni68P19,0.1
Mo15Nb65Si20,0.1
Mo15Si15Zr70,0.1
Mo16P20Ru64,0.1
Mo20Nb60Si20,0.1
Mo20Si15Zr65,0.1
Mo25Nb55Si20,0.1
Mo30Nb50Si20,0.1
Mo32P20Ru48,0.1
Mo48P20Rh32,0.1
Mo48P20Ru32,0.1
Mo5Nb75Si20,0.1
Mo5Ni75P20,0.1
Mo5Si15Zr80,0.1
Mo64P20Ru16,0.1
Mo7Ni73P20,0.1
Mo9Ni72P19,0.1
Nb10Ni60Ta30,0.1
Nb10Si15Ti75,0.1
Nb10Si15Zr75,0.1
Nb15Ni60Ta25,0.1
Nb15Si15Ti70,0.1
Nb15Si17.5Ti67.5,0.1
Nb20Ni60Ta20,0.1
Nb20Si15Ti65,0.1
Nb20Si15Zr65,0.1
Nb25Ni60Ta15,0.1
Nb25Si15Ti60,0.1
Nb25Si17.5Ti57.5,0.1
Nb30Si13Zr57,0.1
Nb30Si14Ti56,0.1
Nb30Si15Ti55,0.1
Nb30Si15Zr55,0.1
Nb30Si16Ti54,0.1
Nb30Si17.5Ti52.5,0.1
Nb30Si17Zr53,0.1
Nb30Si18Ti52,0.1
Nb35Ni60Ta5,0.1
Nb35Si15Ti50,0.1
Nb40Ni57Pt3,0.1
Nb40Ni59Pd1,0.1
Nb40Ni59Pt1,0.1
Nb40Si11Zr49,0.1
Nb40Si13Zr47,0.1
Nb40Si15Ti45,0.1
Nb40Si15Zr45,0.1
Nb40Si17Zr43,0.1
Nb40Si9Zr51,0.1
Nb45Si15Ti40,0.1
Nb50Si15Zr35,0.1
Nb52Si18Ti30,0.1
Nb54Si16Ti30,0.1
Nb55Si15Ti30,0.1
Nb55Si20Zr25,0.1
Nb56Si14Ti30,0.1
Nb5Si15Ti80,0.1
Nb60Si15Ti25,0.1
Nb60Si15Zr25,0.1
Nb60Si20V20,0.1
Nb60Si20Zr20,0.1
Nb65Si15Ti20,0.1
Nb65Si20V15,0.1
Nb65Si20Zr15,0.1
Nb68Si17Ti15,0.1
Nb70Si15Ti15,0.1
Nb70Si15Zr15,0.1
Nb70Si20Ta10,0.1
Nb70Si20V10,0.1
Nb70Si20W10,0.1
Nb70Si20Zr10,0.1
Nb75Si15Ti10,0.1
Nb75Si20Ta5,0.1
Nb75Si20V5,0.1
Nb75Si20W5,0.1
Nb75Si20Zr5,0.1
Nb79Si20Zr1,0.1
Nb80Si15Ti5,0.1
Ni1.7Pd81.8Si16.5,0.1
Ni10P19Pd71,0.1
Ni10Pd73.5Si16.5,0.1
Ni10Si10Ti80,0.1
Ni10Si15Ti75,0.1
Ni11.7Pd71.8Si16.5,0.1
Ni12.5Pd71Si16.5,0.1
Ni15Pd68.5Si16.5,0.1
Ni15Si10Ti75,0.1
Ni15Si15Ti70,0.1
Ni16.4Pd65.6Si18,0.1
Ni16P20Pt64,0.1
Ni16Si20Ti64,0.1
Ni19.2Pd64.3Si16.5,0.1
Ni20.9Pd62.6Si16.5,0.1
Ni20P19Pd61,0.1
Ni20P20Ti60,0.1
Ni20Pd60Si20,0.1
Ni20Si10Ti70,0.1
Ni20Si15Ti65,0.1
Ni20Si5Ti75,0.1
Ni20V30Zr50,0.1
Ni22.5P25Pt52.5,0.1
Ni22V20Zr58,0.1
Ni24.75Ti25Zr50.25,0.1
Ni24.75V25Zr50.25,0.1
Ni24P1Zr75,0.1
Ni24P20Pd56,0.1
Ni24P20Pt56,0.1
Ni24P2Zr74,0.1
Ni24P4Zr72,0.1
Ni24P6Zr70,0.1
Ni24P8Zr68,0.1
Ni24Si1Zr75,0.1
Ni24Si2Zr74,0.1
Ni24Si4Zr72,0.1
Ni24Si6Zr70,0.1
Ni24Si8Zr68,0.1
Ni24V25Zr51,0.1
Ni25Si10Ti65,0.1
Ni25Si15Ti60,0.1
Ni25Si5Ti70,0.1
Ni25V10Zr65,0.1
Ni26.4Ti20Zr53.6,0.1
Ni26.4V20Zr53.6,0.1
Ni26.7Pd56.8Si16.5,0.1
Ni28.05Ti15Zr56.95,0.1
Ni28.05V15Zr56.95,0.1
Ni28Si16Ti56,0.1
Ni29.2Pd54.3Si16.5,0.1
Ni29.7Ti10Zr60.3,0.1
Ni29.7V10Zr60.3,0.1
Ni29V20Zr51,0.1
Ni30P25Pt45,0.1
Ni30Si10Ti60,0.1
Ni30Si15Ti55,0.1
Ni30Si20Ti50,0.1
Ni30Si5Ti65,0.1
Ni30V10Zr60,0.1
Ni31.35Ti5Zr63.65,0.1
Ni31.35V5Zr63.65,0.1
Ni31V5Zr64,0.1
Ni32.8Pd49.2Si18,0.1
Ni32Si20Ti48,0.1
Ni32Si4Ti64,0.1
Ni33Ti0.05Zr66.95,0.1
Ni33Ti0.15Zr66.85,0.1
Ni33Ti0.1Zr66.9,0.1
Ni33Ti0.2Zr66.8,0.1
Ni33V0.05Zr66.95,0.1
Ni33V0.15Zr66.85,0.1
Ni33V0.1Zr66.9,0.1
Ni33V0.2Zr66.8,0.1
Ni34P18Pd48,0.1
Ni35Pd48.5Si16.5,0.1
Ni35Si10Ti55,0.1
Ni35Si15Ti50,0.1
Ni35Si20Ti45,0.1
Ni35Si5Ti60,0.1
Ni36.5P27Pd36.5,0.1
Ni37.5P25Pd37.5,0.1
Ni37.5P25Pt37.5,0.1
Ni37P26Pd37,0.1
Ni37V25Zr38,0.1
Ni38.5P23Pd38.5,0.1
Ni4.2Pd79.3Si16.5,0.1
Ni40P20Pt40,0.1
Ni40Pd43.5Si16.5,0.1
Ni40Si10Ti50,0.1
Ni40Si15Ti45,0.1
Ni40Si20Ti40,0.1
Ni40Si5Ti55,0.1
Ni40V20Zr40,0.1
Ni41.5P17Pd41.5,0.1
Ni41P18Pd41,0.1
Ni42.5P15Pd42.5,0.1
Ni43.4Pd40.1Si16.5,0.1
Ni43P14Pd43,0.1
Ni45P10Pd45,0.1
Ni45P25Pt30,0.1
Ni45Si15Ti40,0.1
Ni45V10Zr45,0.1
Ni45V25Zr30,0.1
Ni46V30Zr24,0.1
Ni47V30Zr23,0.1
Ni48P20Pt32,0.1
Ni48Si20Ti32,0.1
Ni48V20Zr32,0.1
Ni49.2Pd32.8Si18,0.1
Ni49P2Zr49,0.1
Ni50.1Pd33.4Si16.5,0.1
Ni50.5V25Zr24.5,0.1
Ni50Si10Ti40,0.1
Ni50Ti30Zr20,0.1
Ni50V25Zr25,0.1
Ni52.5P25Pt22.5,0.1
Ni53V20Zr27,0.1
Ni54V20Zr26,0.1
Ni55P10Pd35,0.1
Ni55Si5Ti40,0.1
Ni55V10Zr35,0.1
Ni56P20Pd24,0.1
Ni56P20Pt24,0.1
Ni59Pd1Ta40,0.1
Ni59Pd1Zr40,0.1
Ni59Ru1Ta40,0.1
Ni5P19Pd76,0.1
Ni5Si15Ti80,0.1
Ni6.7Pd76.8Si16.5,0.1
Ni60P20Pd20,0.1
Ni60V10Zr30,0.1
Ni62P18Ta20,0.1
Ni63P20Pd17,0.1
Ni64P20Pt16,0.1
Ni64Si20Ti16,0.1
Ni65P20Ti15,0.1
Ni65P5Ta30,0.1
Ni67P20Ti13,0.1
Ni70P20Ti10,0.1
Ni72P18Ta10,0.1
Ni72P20Pd8,0.1
Ni75P18W7,0.1
Ni75P20Ti5,0.1
Ni75P5Ta20,0.1
Ni76P20Ti4,0.1
Ni77P18W5,0.1
Ni77P20Ti3,0.1
Ni8.2Pd73.8Si18,0.1
Ni80P18W2,0.1
Ni85P5Ta10,0.1
Ni8P20Pd72,0.1
P19Pd61Ti20,0.1
P19Pd65Ti16,0.1
P19Pd73Ti8,0.1
P19Pd79Ti2,0.1
Pd58.8Si20.6U20.6,0.1
Pd79.3Rh4.2Si16.5,0.1
Pd81.8Rh1.7Si16.5,0.1
Ru10Si15Zr75,0.1
Si10Ti10Zr80,0.1
Si10Ti15Zr75,0.1
Si10Ti20Zr70,0.1
Si10Ti24Zr66,0.1
Si15Ta10Ti75,0.1
Si15Ta10Zr75,0.1
Si15Ta20Ti65,0.1
Si15Ta20Zr65,0.1
Si15Ta30Ti55,0.1
Si15Ta30Zr55,0.1
Si15Ta40Ti45,0.1
Si15Ta40Zr45,0.1
Si15Ti10Zr75,0.1
Si15Ti15Zr70,0.1
Si15Ti20Zr65,0.1
Si15Ti25Zr60,0.1
Si15Ti30Zr55,0.1
Si15Ti35Zr50,0.1
Si15Ti40Zr45,0.1
Si15Ti45V40,0.1
Si15Ti45Zr40,0.1
Si15Ti50Zr35,0.1
Si15Ti55V30,0.1
Si15Ti55Zr30,0.1
Si15Ti5Zr80,0.1
Si15Ti60V25,0.1
Si15Ti60Zr25,0.1
Si15Ti65V20,0.1
Si15Ti65Zr20,0.1
Si15Ti70V15,0.1
Si15Ti70Zr15,0.1
Si15Ti75V10,0.1
Si15Ti75Zr10,0.1
Si15Ti80V5,0.1
Si15Ti80Zr5,0.1
Si15Ti9Zr76,0.1
Si15V10Zr75,0.1
Si15V20Zr65,0.1
Si15V30Zr55,0.1
Si15V40Zr45,0.1
Si15W10Zr75,0.1
Si20Ti15Zr65,0.1
Si20Ti20Zr60,0.1
Si20Ti25Zr55,0.1
Si20Ti70V10,0.1
Si20Ti75V5,0.1
Si20Ti9Zr71,0.1
Si25Ti15Zr60,0.1
Si25Ti20Zr55,0.1
Si25Ti25Zr50,0.1
Si25Ti8Zr67,0.1
Si30Ti15Zr55,0.1
Si30Ti20Zr50,0.1
Si30Ti26Zr44,0.1
Si30Ti8Zr62,0.1
Si35Ti15Zr50,0.1
Si35Ti20Zr45,0.1
Si35Ti26Zr39,0.1
Si35Ti8Zr57,0.1
Si40Ti15Zr45,0.1
Si40Ti20Zr40,0.1
Si40Ti26Zr34,0.1
Si40Ti8Zr52,0.1
Si45Ti15Zr40,0.1
Si45Ti20Zr35,0.1
Si45Ti25Zr30,0.1
Si45Ti8Zr47,0.1
Si50Ti15Zr35,0.1
Si50Ti20Zr30,0.1
Si50Ti25Zr25,0.1
Si50Ti8Zr42,0.1
Si55Ti15Zr30,0.1
Si55Ti20Zr25,0.1
Si55Ti24Zr21,0.1
Si55Ti9Zr36,0.1
Si5Ti12Zr83,0.1
Si5Ti15Zr80,0.1
Si5Ti20Zr75,0.1
Si5Ti23Zr72,0.1
Si60Ti15Zr25,0.1
Si60Ti20Zr20,0.1
Si60Ti24Zr16,0.1
Si60Ti9Zr31,0.1
Si65Ti10Zr25,0.1
Si65Ti15Zr20,0.1
Si65Ti20Zr15,0.1
Si65Ti23Zr12,0.1
Si6Sn9Zr85,0.1
Si70Ti11Zr19,0.1
Si70Ti15Zr15,0.1
Si70Ti20Zr10,0.1
Si70Ti22Zr8,0.1
Si75Ti12Zr13,0.1
Si75Ti15Zr10,0.1
Si75Ti20Zr5,0.1
Si75Ti22Zr3,0.1
Si80Ti14Zr6,0.1
Si80Ti15Zr5,0.1
Zr70Al8Cu3Ni19,0.2
Zr70Al8Cu19Ni3,0.2
Ti50Cu42.5Ni7.5,0.2
Ag46.2Mg15.4Ca38.4,0.3
Ag53.8Mg7.7Ca30.8Cu7.7,0.3
Mg70Ni20La10,0.4
Ni42Ti20Zr25Al8Cu5,0.5
Ni60Nb20Zr20,0.5
La70Al14(CuNi)16,0.5
La70.0Al12.4(CuNi)17.6,0.5
(Ni0.75B0.2Si0.05)96Nb4,0.5
(Fe0.75B0.15Si0.10)99Nb1,0.5
Au55Cu25Si20,0.5
Ag38.4Mg30.8Ca30.8,0.5
Ag53.8Mg15.4Ca23.1Cu7.7,0.5
Ca60Mg10Zn30,0.5
Ca55Mg15Zn30,0.5
Ag61.5Mg23.1Ca15.4,0.5
Ca55Mg18Zn27,0.5
Ag53.8Mg23.1Ca15.4Cu7.7,0.5
Ag38.4Mg38.5Ca15.4Cu7.7,0.5
Ca70Mg10Zn20,0.5
Ca70Mg15Zn15,0.5
Ca55Mg10Cu35,0.5
Ca45Mg19Cu36,0.5
Ca65Mg5Cu30,0.5
Cu47Ti33Nb11Ni8Si1,0.5
Ca40Mg30Cu30,0.5
Ca65Mg25Zn10,0.5
Cu54.5Mg27.3Ca18.2,0.5
Mg65Ni20La15,0.5
Ca65Mg25Cu10,0.5
Ca70Mg20Cu10,0.5
Mg69Ni18La13,0.5
Mg71Ni18La11,0.5
Mg80Ni10Nd10,0.6
Zr45Ti21Ni34,0.68
Ag46.2Mg23.1Ca30.7,0.7
Ag61.5Mg15.4Ca23.1,0.7
Ag53.8Mg23.1Ca23.1,0.7
Pd79.5Cu4Si16.5,0.75
(Fe0.75B0.15Si0.10)99Zr1,0.75
Ag53.8Mg15.4Ca30.8,0.8
Ag46.2Mg15.4Ca30.7Cu7.7,0.8
Ni61Zr28Nb7Al4,1
Ni59Zr17Ti16Si2Sn3Nb3,1
Ni59Zr20Ti16Sn5,1
(Fe81.5Si3.8C14Tm0.7)90.9P9.1,1
Fe71Mo2Nb3P12C10B2,1
(Fe81.5Si3.8C14Tm0.7)92.37P7.63,1
Fe71Mo3Nb2P12C10B2,1
Ce55Al25Cu20,1
Ce60Al20Co20,1
Ce70Al15Ni15,1
Ni60Nb40,1
Ce70Al10Ni20,1
La68Al14(CuNi)18,1
La68.0Al13.2(CuNi)18.8,1
Ce60Al10Cu20Ni10,1
Fe79P10C4B4Si3,1
Ti50Ni24Cu20B1Si2Sn3,1
(Ni0.675Fe0.075B0.2Si0.05)96Nb4,1
(Fe0.75B0.15Si0.10)98Nb2,1
(Fe0.74Tb0.01B0.2Si0.05)96Nb4,1
Cu47Ni13Zr30Ti10,1
Cu55Zr42.5Ga2.5,1
Ce70Al10Cu19Zn1,1
Cu57.5Zr37.5Ga5,1
Au46Ag5Cu29Si20,1
Ag50Mg11.5Ca30.8Cu7.7,1
(Fe72Mo4B24)96Dy4,1
Fe67Ni5Y6B22,1
Fe72W3Y3B22,1
Al33.6Ca66.4,1
Ti50Ni15Cu32Sn3,1
(Ti0.45Cu0.378Zr0.10Ni0.072)94Sn6,1
(Ti0.45Cu0.378Zr0.10Ni0.072)96Sn4,1
Ti0.45Cu0.378Zr0.10Ni0.072,1
Ca55Mg25Zn20,1
Ca55Mg11Zn11Cu23,1
Cu47Ti33Zr3Nb8Ni8Si1,1
Ca60Mg25Zn15,1
Mg50Ni30La20,1
Ca60Mg13Cu27,1
Ca60Mg15Cu25,1
Cu54.5Mg18.2Ca27.3,1
Ca45Mg30Cu25,1
Ca70Mg10Cu20,1
Mg65Cu20Y10Zn5,1
Mg65Cu25Ho10,1
Mg65Cu25Nd10,1
Mg65Cu25Pr10,1
Sc46Al14Co20Y20,1
Ag38.4Mg38.4Ca23.2,1.1
Ag50Mg19.2Ca23.1Cu7.7,1.2
Cu45.5Mg31.8Ca22.7,1.25
Ni60Nb25Zr15,1.5
Y56Al24Co20,1.5
Fe50Cr15Mo14C15B6,1.5
Pd77.5Cu6Si16.5,1.5
Fe65Mo14C15B6,1.5
Ni60Nb35Zr5,1.5
La66Al14Cu10Ni10,1.5
Fe27Co40Zr3Ti3Mo1.5Si1.5B24,1.5
Fe78Mo1P10C4B4Si3,1.5
Fe74Mo4Ga2P10C4B4Si2,1.5
Pr68(CuNi)25Al7,1.5
(Fe0.75B0.15Si0.10)96Nb4,1.5
Cu52.5Zr40Ga7.5,1.5
Pr72(CuNi)21Al7,1.5
Fe71Nb6B23,1.5
Pr68Cu25Al7,1.5
Pr72(CuNi)25Al3,1.5
Fe68Ni4Y6B22,1.5
Fe69Ni3Y6B22,1.5
Ti47.5Zr2.5Cu42.5Ni7.5,1.5
Cu50Mg22.7Ca27.3,1.5
Cu45.5Mg27.3Ca27.2,1.5
Cu40.9Mg36.4Ca22.7,1.5
Mg70Ni15Nd15,1.5
Ni59Zr20Ti16Si5,2
Ni42Ti20Zr20.5Al8Cu5Si4.5,2
Ni42Ti20Zr22.5Al8Cu5Si2.5,2
Ni59Zr20Ti11Si2Sn3Nb5,2
Ni59Zr20Ti9Si2Sn3Nb7,2
Ni59Zr18Ti13Si2Sn3Nb5,2
Ni59Zr19Ti9Si2Sn3Nb8,2
Ni59Zr18Ti11Si2Sn3Nb7,2
Ni60Zr20Ti7.5Nb7.5Al5,2
Ni60Zr20Ti5Nb10Al5,2
Ni59Zr17Ti11Si2Sn3Nb8,2
Ni59Zr15Ti16Si2Sn3Nb5,2
Ni61Zr22Nb7Al4Ta6,2
Ni60Zr20Ti2.5Nb12.5Al5,2
Ni59Zr16Ti11Si2Sn3Nb9,2
Ni59Zr15Ti13Si2Sn3Nb8,2
Ni59Zr14Ti13Si2Sn3Nb9,2
Ni59Zr13Ti16Si2Sn3Nb7,2
Ni59Zr13Ti14Si2Sn3Nb9,2
Ni59Zr11Ti16Si2Sn3Nb9,2
Gd55Ni22Mn3Al20,2
(Fe0.9Co0.1)58.5Cr6Mo14C19B2Er0.5,2
Gd55Al25Co20,2
Y55Al25Co20,2
Nd55Al25Co20,2
Fe71Mo4Nb1P12C10B2,2
Ni60Nb30Zr10,2
Pd71.5Cu12Si16.5,2
Pd77Cu6Si17,2
Pd73.5Cu10Si16.5,2
Co50Cr15Mo14C15B6,2
(Fe0.9Co0.1)64.875Mo14C15B6Er0.125,2
La55.4Al18.4(CuNi)26.2,2
La56.5Al17.9(CuNi)25.6,2
Pd81.5Cu2Si16.5,2
Ti53Cu15Ni18.5Al7Si3Hf3B0.5,2
Ti53Cu15Ni18.5Al7Si3Sc3B0.5,2
Ce68Al10Cu20C2,2
Fe72.0C7.0Si3.3B5.0P8.7Ga4.0,2
La55Al15Ag10Cu20,2
Ni60Nb30Ta10,2
Co43Fe20Ta5.5B31.5,2
Ce65Al15Cu20,2
(Fe0.68Tb0.07B0.2Si0.05)96Nb4,2
Fe73Mo4Ga3P10C4B4Si2,2
(Ni0.6Fe0.15B0.2Si0.05)96Nb4,2
La66Al14Cu20,2
Ce70Al15Cu15,2
Fe65Co10Ga5P12C4B4,2
Ce68Al10Cu20B2,2
(Co0.675Fe0.075B0.2Si0.05)96Nb4,2
(Fe0.675Co0.075B0.2Si0.05)96Nb4,2
Cu52.5Zr42.5Ga5,2
(Fe0.75B0.2Si0.05)96Nb4,2
Fe55.8Co14.2Nb6B24,2
(Fe72Nb4B20Si4)98Y2,2
(Fe72Nb4B20Si4)99Y1,2
Fe72Nb4B20Si4,2
Cu55Zr40Ga5,2
(Fe80Co20)71Nb6B23,2
Ce70Al10Cu18Zn2,2
Cu50Zr50,2
Fe56.8Co14.2Nb5B24,2
Cu46Zr54,2
Zr50Cu48Ag2,2
Ce70Al10Cu20,2
Ce57Al10Ni12.5Cu15.5Nb5,2
(Fe36Co36Mo4B24)94Dy6,2
(Fe43.2Co28.8Mo4B24)94Dy6,2
Ag10Al30Ca60,2
(Fe50.4Co21.6Mo4B24)94Dy6,2
Cu64Zr36,2
Cu42Zr42Ag16,2
(Fe64.8Co7.2Mo4B24]94Dy6,2
Au52Pd2.3Cu29.2Si16.5,2
Ti50Ni15Cu25Sn3Be7,2
(Fe72Mo4B24)93Dy7,2
Cu55Ni5Zr30Ti10,2
(Fe72Mo4B24)95Dy5,2
Ag38.5Mg23Ca30.8Cu7.7,2
Fe66Co6Y6B22,2
Fe68Co4Y6B22,2
Fe70Ni2Y6B22,2
Fe70Co2Y6B22,2
Fe71Ni1Y6B22,2
Y6Fe72B22,2
Fe66W6Y6B22,2
Fe74Nb6Y3B17,2
Ag46.2Mg23.1Ca23Cu7.7,2
Ag30.8Mg30.8Ca30.7Cu7.7,2
Ca63Al32Cu5,2
Cu45Zr15Ag10Hf30,2
Cu35Ag25Zr30Ti10,2
Ca65Mg10Zn25,2
Ca55Mg20Zn25,2
Ti44.10Zr9.80Cu37.04Ni7.06Sn2.00,2
(Ti0.45Cu0.378Zr0.10Ni0.072)98Sn2,2
Ca65Li6.46Mg5.54Zn23,2
Ca50Mg10Zn15Cu25,2
Ca65Li7.54Mg6.46Zn21,2
Cu47Ti33Zr5Nb6Ni8Si1,2
Ca65Li8.62Mg7.38Zn19,2
Cu50Mg18.2Ca31.8,2
Ca55Mg20Cu25,2
Ca65Mg10Cu25,2
Mg57Ni26La17,2
Ca50Mg30Cu20,2
Ca60Mg25Cu15,2
Ca65Mg20Cu15,2
Cu45.5Mg36.4Ca18.1,2
Ca65Li14.54Mg12.46Zn8,2
Gd55Ni25Al20,2
Zr55Al20Co25,2.5
Ni42Ti20Zr21.5Al8Cu5Si3.5,2.5
Fe63Cr3Mo10P12C10B2,2.5
Fe64Cr3Mo10P10C10B3,2.5
Fe65Cr2Mo9P10C8B6,2.5
Fe77Mo2P10C4B4Si3,2.5
(Ni0.525Fe0.225B0.2Si0.05)96Nb4,2.5
Fe75Mo2Ga3P10C4B4Si2,2.5
Fe76Si9B10P5,2.5
(Co0.6Fe0.15B0.2Si0.05)96Nb4,2.5
(Fe0.73Tb0.02B0.2Si0.05)96Nb4,2.5
(Fe0.6Co0.15B0.2Si0.05)96Nb4,2.5
Fe56.05Co13.45Nb5.5B25,2.5
Fe56Co16Y6B22,2.5
Fe58Co14Y6B22,2.5
Fe60Co12Y6B22,2.5
Fe62Co10Y6B22,2.5
Fe64Co8Y6B22,2.5
Fe71Mo1Y6B22,2.5
Ag30.8Mg23.1Ca30.7Cu15.4,2.5
Ti42.5Zr2.5Hf5Cu42.5Ni7.5,2.5
(Cu0.6Hf0.25Ti0.15)92Nb8,2.5
Ca30Mg25Cu45,2.5
Mg60Ni23.6La16.4,2.5
Gd55Ni15Al30,2.5
Mg75Ni15Nd10,2.8
Zr41Ti14Cu12.5Ni2Be22.5C8,3
Ni42Ti19Zr22.5Al8Cu5Si3.5,3
Ni59Zr20Ti16Si2Sn3,3
Ni59Zr21Ti9Si2Sn3Nb6,3
Ni59Zr19Ti11Si2Sn3Nb6,3
Ni59Zr17Ti13Si2Sn3Nb6,3
Ni59Zr16Ti13Si2Sn3Nb7,3
Ti40Zr10Cu30Pd20,3
Zr51Cu20.7Ni12Al16.3,3
La55Al25Ni20,3
Lu55Al25Co20,3
Fe49Cr15Mo14C19B2Er1,3
Ti40Zr10Cu32Pd18,3
Sc36Al24Co20Y20,3
Tb55Al25Co20,3
Tm55Al25Co20,3
Tm39Y16Al25Co20,3
Dy55Al25Co20,3
